channel_url,title,author,rss_url,confidence_score,api_title,api_author
https://castbox.fm/channel/White-Lies-id2698162,The Dream,NPR,,,,
https://castbox.fm/channel/The-Gray-Area-with-Sean-Illing-id1950680,The Gray Area with Sean Illing,Vox,https://feeds.megaphone.fm/theezrakleinshow,1.0,The Gray Area with Sean Illing,Vox
https://castbox.fm/channel/The-Pat-McAfee-Show-id5577948,The Pat McAfee Show,"Pat McAfee, ESPN",https://feeds.megaphone.fm/ESP7297553965,1.0,The Pat McAfee Show,"Pat McAfee, ESPN"
https://castbox.fm/channel/IELTS-Podcast-id1018980,IELTS Podcast,Ben Worthington,https://www.ieltspodcast.com/feed/podcast/,1.0,IELTS Podcast,Ben Worthington
https://castbox.fm/channel/happy%2C-holy-%26-confident®-Dein-Podcast-fürs-Herz-und-den-Verstand-id5367543,"happy, holy & confident® Dein Podcast fürs Herz und den Verstand",Laura Malina Seiler,https://anchor.fm/s/dd11f458/podcast/rss,1.0,"happy, holy & confident® Dein Podcast fürs Herz und den Verstand",Laura Malina Seiler
https://castbox.fm/channel/Aaron-Mahnke's-Cabinet-of-Curiosities-id4844036,Aaron Mahnke's Cabinet of Curiosities,iHeartPodcasts and Grim & Mild,https://omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/E062C374-9A39-42FA-888F-AE2C007B3C85/F0F95FE5-D5DE-4ABE-ADA4-AE2C007B3C8E/podcast.rss,1.0,Aaron Mahnke's Cabinet of Curiosities,iHeartPodcasts and Grim & Mild
https://castbox.fm/channel/Duolingo-French-Podcast-id6321694,Duolingo French Podcast,Duolingo,https://anchor.fm/s/fb438900/podcast/rss,1.0,Duolingo French Podcast,Duolingo
https://castbox.fm/channel/Nobody-Told-Me!-id5115282,Nobody Told Me!,Nobody Told Me!,https://feeds.libsyn.com/438741/rss,0.7894736842105263,Nobody Told Me!,Jan Black & Laura Owens
https://castbox.fm/channel/Learn-French-with-daily-podcasts-id6094620,Learn French with daily podcasts,Choses à Savoir,https://feeds.acast.com/public/shows/66068dc22d276f001657edb1,1.0,Learn French with daily podcasts,Choses à Savoir
https://castbox.fm/channel/Optimal-Finance-Daily---Financial-Independence-%26-Money-Advice-id4643953,Optimal Finance Daily - Financial Independence and Money Advice,Optimal Living Daily | Diania Merriam,https://feeds.megaphone.fm/OLD5541344269,1.0,Optimal Finance Daily - Financial Independence and Money Advice,Optimal Living Daily | Diania Merriam
https://castbox.fm/channel/تاریخ-بدون-سانسور--|-History-without-Censorship-id5589438,History without Censorship | تاریخ بدون سانسور,تاریخ بدون سانسور,https://feeds.acast.com/public/shows/652fdf0e124b9d0012c3879f,1.0,History without Censorship | تاریخ بدون سانسور,تاریخ بدون سانسور
https://castbox.fm/channel/Rachel-Maddow-Presents%3A-Ultra-id5253583,Rachel Maddow Presents: Ultra,"Rachel Maddow, MSNBC",https://podcastfeeds.nbcnews.com/_sWHkul5,1.0,Rachel Maddow Presents: Ultra,"Rachel Maddow, MSNBC"
https://castbox.fm/channel/バイリンガルニュース-(Bilingual-News)-id1363824,バイリンガルニュース (Bilingual News),Michael & Mami,https://bilingualnews.libsyn.com/rss,1.0,バイリンガルニュース (Bilingual News),Michael & Mami
https://castbox.fm/channel/Gita-For-Daily-Living-id4123995,Gita For Daily Living,Neil Bhatt,https://neilbhatt.podbean.com/feed.xml,1.0,Gita For Daily Living,Neil Bhatt
https://castbox.fm/channel/Mobituaries-with-Mo-Rocca-id5017274,Mobituaries with Mo Rocca,iHeartPodcasts and CBS News,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/e3257832-0c33-4e3b-80f8-aec100f574e1/5efd9016-983a-42cc-ae47-aec100f57502/podcast.rss,1.0,Mobituaries with Mo Rocca,iHeartPodcasts and CBS News
https://castbox.fm/channel/Real-Time-with-Bill-Maher-id5646493,Real Time with Bill Maher,HBO Podcasts,https://feeds.megaphone.fm/WMHY1886903044,1.0,Real Time with Bill Maher,HBO Podcasts
https://castbox.fm/channel/Good-Bad-Billionaire-id5562189,Good Bad Billionaire,BBC World Service,https://podcasts.files.bbci.co.uk/p0g7xj36.rss,1.0,Good Bad Billionaire,BBC World Service
https://castbox.fm/channel/This-Is-Actually-Happening-id1382961,This Is Actually Happening,Wondery,,,,
https://castbox.fm/channel/Against-the-Rules-with-Michael-Lewis-id4916633,Against the Rules with Michael Lewis,Pushkin Industries,,,,
https://castbox.fm/channel/TED-Talks-Society-and-Culture-id5077464,TED Talks Society and Culture,TED,https://feeds.feedburner.com/iTunesPodcastTTSocietyCulture,1.0,TED Talks Society and Culture,TED
https://castbox.fm/channel/You're-Dead-to-Me-id2366494,You're Dead to Me,BBC Radio 4,https://podcasts.files.bbci.co.uk/p07mdbhg.rss,1.0,You're Dead to Me,BBC Radio 4
https://castbox.fm/channel/Inglês-Básico-Todos-os-Dias-id41691,Inglês Básico Todos os Dias,Tim Barrett,http://feeds.feedburner.com/inglesbasicotodososdias,1.0,Inglês Básico Todos os Dias,Tim Barrett
https://castbox.fm/channel/Darknet-Diaries-id1468651,Darknet Diaries,Jack Rhysider,https://podcast.darknetdiaries.com,1.0,Darknet Diaries,Jack Rhysider
https://castbox.fm/channel/Business-English-Pod-%3A%3A-Learn-Business-English-Online-id497968,Business English Pod :: Learn Business English Online,www.BusinessEnglishPod.com,,,,
https://castbox.fm/channel/Motley-Fool-Money-id5661883,Motley Fool Money,The Motley Fool,https://feeds.megaphone.fm/ARML8165884693,1.0,Motley Fool Money,The Motley Fool
https://castbox.fm/channel/Mellan-Himmel-och-Jord-id4912961,Mellan Himmel och Jord,Podme,https://feed.pod.space/mellanhimmelochjord,1.0,Mellan Himmel och Jord,Podme
https://castbox.fm/channel/P3-Historia-id1211259,P3 Historia,Sveriges Radio,https://api.sr.se/api/rss/pod/itunes/23791,1.0,P3 Historia,Sveriges Radio
https://castbox.fm/channel/The-Potter's-Touch-id1268021,The Potter's Touch,Bishop T.D. Jakes,,,,
https://castbox.fm/channel/Last-Day-id4090533,Last Day,Lemonada Media,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/be240bb3-cb38-49f0-9e2d-ad11012d5620/bd8f5027-0c82-49da-aa60-ad11012d562a/podcast.rss,1.0,Last Day,Lemonada Media
https://castbox.fm/channel/ABtalks-id4465211,#ABtalks,Anas Bukhash,https://feeds.megaphone.fm/ab-podcasts,1.0,#ABtalks,Anas Bukhash
https://castbox.fm/channel/Undisclosed-id10184,Undisclosed,Undisclosed,https://anchor.fm/s/10bf8fa0/podcast/rss,0.8409090909090909,UNDISCLOSED,Eric Valera
https://castbox.fm/channel/The-Athletic-FC-Podcast-id5265036,The Athletic FC Podcast,The Athletic,https://feeds.acast.com/public/shows/6818be7d1d28d62313ac8ef3,1.0,The Athletic FC Podcast,The Athletic
https://castbox.fm/channel/Dear-Sugars-id1449023,Dear Sugars,WBUR,https://rss.wbur.org/dearsugar/podcast,1.0,Dear Sugars,WBUR
https://castbox.fm/channel/Stuff-Mom-Never-Told-You-id4837419,Stuff Mom Never Told You,iHeartPodcasts,https://omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/29EE4014-65AB-4D60-812E-AE4C00549B7F/3889A49B-3697-48AF-9765-AE4C00549B97/podcast.rss,1.0,Stuff Mom Never Told You,iHeartPodcasts
https://castbox.fm/channel/Today-in-Focus-id1463898,Today in Focus,The Guardian,https://www.theguardian.com/news/series/todayinfocus/podcast.xml,1.0,Today in Focus,The Guardian
https://castbox.fm/channel/Future-of-Tech-id5598633,Future of Tech,Amdocs,https://feeds.cohostpodcasting.com/qeFlS1Df,1.0,Future of Tech,Amdocs
https://castbox.fm/channel/Inside-the-Hive-id5714177,Inside the Hive,Vanity Fair,https://feeds.feedburner.com/inside-the-hive,1.0,Inside the Hive,Vanity Fair
https://castbox.fm/channel/Until-It's-Fixed-id3336630,Until It's Fixed,Optum,https://feeds.simplecast.com/bKMTTEds,1.0,Until It's Fixed,Optum
https://castbox.fm/channel/Critics-at-Large-|-The-New-Yorker-id5719918,Critics at Large | The New Yorker,The New Yorker,https://publicfeeds.net/f/5868/critics-at-large,1.0,Critics at Large | The New Yorker,The New Yorker
https://castbox.fm/channel/heretics.-|-andrew-gold-id4772943,heretics. | andrew gold,Andrew Gold & Glassbox Media,,,,
https://castbox.fm/channel/Finding-Founders-id4844033,Finding Founders,Finding Founders,https://anchor.fm/s/109fbd4fc/podcast/rss,1.0,Finding Founders,Finding Founders
https://castbox.fm/channel/CBN-Professional-id556684,CBN Professional,CBN,http://audio.globoradio.globo.com/podcast/feed/343/cbn-professional,1.0,CBN Professional,CBN
https://castbox.fm/channel/The-Robot-Podcast-id3782925,The Robot Podcast,ABB,https://www.omnycontent.com/d/playlist/2e9a850c-e6b9-48c2-afec-a8f8010f70f4/2c3131e6-5d7e-47f0-89b0-acb800a29900/866245c6-f270-4d41-9095-acb800d4ca5f/podcast.rss,1.0,The Robot Podcast,ABB
https://castbox.fm/channel/Newscast-id574396,Newscast,BBC News,https://podcasts.files.bbci.co.uk/p05299nl.rss,1.0,Newscast,BBC News
https://castbox.fm/channel/The-Psychology-Podcast-id5652617,The Psychology Podcast,iHeartPodcasts,https://rss.art19.com/the-psychology-podcast,1.0,The Psychology Podcast,iHeartPodcasts
https://castbox.fm/channel/RZIM%3A-Let-My-People-Think-Broadcasts-id410838,RZIM: Let My People Think Broadcasts,Ravi Zacharias,,,,
https://castbox.fm/channel/IELTS-Energy-English-7%2B-id5227540,IELTS Energy English 7+,"Lindsay McMahon, Jessica Beck, Aubrey Carter",https://feeds.megaphone.fm/ALLE4310393056,1.0,IELTS Energy English 7+,"Lindsay McMahon, Jessica Beck, Aubrey Carter"
https://castbox.fm/channel/The-Ballad-of-Billy-Balls-id4971661,The Ballad of Billy Balls,iHeartPodcasts,http://feeds.feedburner.com/rfk-tapes,1.0,The Ballad of Billy Balls,iHeartPodcasts
https://castbox.fm/channel/Call-Of-The-Wild-id3745272,Call Of The Wild,WWF,https://www.omnycontent.com/d/playlist/2e9a850c-e6b9-48c2-afec-a8f8010f70f4/7fcb7818-e9fb-44d6-8feb-acb5010af9ab/ef1d1f35-51c1-48b3-baee-acb5010c73b9/podcast.rss,1.0,Call Of The Wild,WWF
https://castbox.fm/channel/Caliphate-id6319564,Caliphate,The New York Times,https://feeds.simplecast.com/uUplVtAS,1.0,Caliphate,The New York Times
https://castbox.fm/channel/Awaken-id5064132,Awaken,Rubin Museum of Himalayan Art,https://feeds.transistor.fm/awaken,1.0,Awaken,Rubin Museum of Himalayan Art
https://castbox.fm/channel/Dan-Snow's-History-Hit-id4987709,Dan Snow's History Hit,History Hit,https://access.acast.com/rss/c939f8d1-c4bc-478e-8bb9-e5343f9a7ab5,1.0,Dan Snow's History Hit,History Hit
https://castbox.fm/channel/Bethel-Church-Sermon-of-the-Week-id2078856,Bethel Church Sermon of the Week,Bethel Church Redding,,,,
https://castbox.fm/channel/Gadget-Lab%3A-Weekly-Tech-News-from-WIRED-id5714196,Uncanny Valley | WIRED,WIRED,https://publicfeeds.net/f/5901/gadget-lab,1.0,Uncanny Valley | WIRED,WIRED
https://castbox.fm/channel/Daily-Easy-English-Expression-Podcast-id1363897,Daily Easy English Expression Podcast,Coach Shane,https://dailyeasyenglish.libsyn.com/rss,1.0,Daily Easy English Expression Podcast,Coach Shane
https://castbox.fm/channel/PTI-id3061409,PTI,"ESPN, Tony Kornheiser, Michael Wilbon",https://feeds.megaphone.fm/ESP7239282233,1.0,PTI,"ESPN, Tony Kornheiser, Michael Wilbon"
https://castbox.fm/channel/The-God-Pod-id4911188,The God Pod,God,https://feeds.libsyn.com/409574/rss,1.0,The God Pod,God
https://castbox.fm/channel/Fixable-id5356725,Fixable,TED,https://feeds.feedburner.com/ted_fixable,1.0,Fixable,TED
https://castbox.fm/channel/LeVar-Burton-Reads-id4693744,LeVar Burton Reads,LeVar Burton and Stitcher,https://feeds.simplecast.com/LDNgBXht,1.0,LeVar Burton Reads,LeVar Burton and Stitcher
https://castbox.fm/channel/15-Minutes-to-Freedom-id2483661,15 Minutes to Freedom,Ryan Niddel,https://15mintofreedom.libsyn.com/rss,1.0,15 Minutes to Freedom,Ryan Niddel
https://castbox.fm/channel/Learn-Japanese-|-JapanesePod101.com-(Video)-id464396,Learn Japanese | JapanesePod101.com (Video),JapanesePod101.com,https://www.japanesepod101.com/wp-feed-video.php,1.0,Learn Japanese | JapanesePod101.com (Video),JapanesePod101.com
https://castbox.fm/channel/Verbrechen-von-nebenan%3A-True-Crime-aus-der-Nachbarschaft-id5755296,Verbrechen von nebenan: True Crime aus der Nachbarschaft,RTL+ / Philipp Fleiter,https://cdn.audiorella.com/podcasts/1756-verbrechen-von-nebenan-true-crime-aus-der-nachbarschaft/feed.rss,1.0,Verbrechen von nebenan: True Crime aus der Nachbarschaft,RTL+ / Philipp Fleiter
https://castbox.fm/channel/The-Lowe-Post-id3061415,The Lowe Post,"ESPN, Zach Lowe",https://feeds.megaphone.fm/ESP3625084333,1.0,The Lowe Post,"ESPN, Zach Lowe"
https://castbox.fm/channel/ClickFunnels-Radio-id1179366,ClickFunnels Radio,Chris Cameron and Ben Harris,,,,
https://castbox.fm/channel/Harmontown-id1473197,Harmontown,Harmontown Productions LLC,https://feeds.megaphone.fm/harmontown,1.0,Harmontown,Harmontown Productions LLC
https://castbox.fm/channel/Disruptors-id1316888,Disruptors,Rob Moore,https://feeds.megaphone.fm/USVL8600012849,1.0,Disruptors,Rob Moore
https://castbox.fm/channel/BADLANDS-id5381376,BADLANDS,Double Elvis,,,,
https://castbox.fm/channel/Life-is-Short-with-Justin-Long-id2090106,Life is Short with Justin Long,Wondery,,,,
https://castbox.fm/channel/The-Deal-with-Alex-Rodriguez-and-Jason-Kelly-id6031358,The Deal with Alex Rodriguez and Jason Kelly,Bloomberg,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/92687887-1579-4735-82a3-b111010ae02e/bc3f3409-f4d9-4fca-be2a-b111010b5c5f/podcast.rss,1.0,The Deal with Alex Rodriguez and Jason Kelly,Bloomberg
https://castbox.fm/channel/How-To-Fail-With-Elizabeth-Day-id6197905,How To Fail With Elizabeth Day,Elizabeth Day and Sony Music Entertainment,https://feeds.megaphone.fm/howtofail,1.0,How To Fail With Elizabeth Day,Elizabeth Day and Sony Music Entertainment
https://castbox.fm/channel/Effortless-English-Podcast-|-Learn-English-with-AJ-Hoge-id1363893,Effortless English Podcast | Learn English with AJ Hoge,AJ Hoge,https://effortlessenglish.libsyn.com/rss,1.0,Effortless English Podcast | Learn English with AJ Hoge,AJ Hoge
https://castbox.fm/channel/Dear-Daughter-id4689771,Dear Daughter,BBC World Service,https://podcasts.files.bbci.co.uk/w13xtvlp.rss,1.0,Dear Daughter,BBC World Service
https://castbox.fm/channel/The-Weekly-Planet-id4747980,The Weekly Planet,Planet Broadcasting,https://feeds.acast.com/public/shows/d41a80b2-1fe3-45dc-9966-79caeb36e911,1.0,The Weekly Planet,Planet Broadcasting
https://castbox.fm/channel/Tiny-Leaps%2C-Big-Changes-id2149304,"Tiny Leaps, Big Changes",Gregg Clunis,https://anchor.fm/s/bd0fbb4/podcast/rss,1.0,"Tiny Leaps, Big Changes",Gregg Clunis
https://castbox.fm/channel/Bad-Batch-id2404687,Bad Batch,Wondery,https://rss.art19.com/bad-batch,1.0,Bad Batch,Wondery
https://castbox.fm/channel/This-Week-in-Tech-(Audio)-id2762041,This Week in Tech (Audio),TWiT,https://feeds.twit.tv/twit.xml,1.0,This Week in Tech (Audio),TWiT
https://castbox.fm/channel/Sawbones%3A-A-Marital-Tour-of-Misguided-Medicine-id2605321,Sawbones: A Marital Tour of Misguided Medicine,"Justin McElroy, Dr. Sydnee McElroy",https://feeds.simplecast.com/y1LF_sn2,1.0,Sawbones: A Marital Tour of Misguided Medicine,"Justin McElroy, Dr. Sydnee McElroy"
https://castbox.fm/channel/Behind-the-Bastards-id4847363,Behind the Bastards,Cool Zone Media and iHeartPodcasts,https://omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/E5F91208-CC7E-4726-A312-AE280140AD11/D64F756D-6D5E-4FAE-B24F-AE280140AD36/podcast.rss,1.0,Behind the Bastards,Cool Zone Media and iHeartPodcasts
https://castbox.fm/channel/Fun-Kids-Science-Weekly-id2170690,Fun Kids Science Weekly,Fun Kids,,,,
https://castbox.fm/channel/The-MeatEater-Podcast-id4844556,The MeatEater Podcast,MeatEater,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/63aba8bc-2dc8-4f89-807a-ae280065a7cd/3892b9a1-a960-4f9e-bee7-ae280065a7db/podcast.rss,1.0,The MeatEater Podcast,MeatEater
https://castbox.fm/channel/The-Process-Automation-Podcast-id4928669,The Process Automation Podcast,ABB,https://www.omnycontent.com/d/playlist/2e9a850c-e6b9-48c2-afec-a8f8010f70f4/101e0fb8-bb03-4467-9b4a-ae7c0095b946/934d2d16-efea-4b41-8482-ae7c00c82ad4/podcast.rss,1.0,The Process Automation Podcast,ABB
https://castbox.fm/channel/There’s-a-Better-Way%3A-Smart-Talk-on-Healthcare-and-Technology-id4996028,There’s a Better Way: Smart Talk on Healthcare and Technology,Surescripts,https://feeds.cohostpodcasting.com/8FkesElk,1.0,There’s a Better Way: Smart Talk on Healthcare and Technology,Surescripts
https://castbox.fm/channel/TED-Talks-Kids-and-Family-id5095987,TED Talks Kids and Family,TED,http://feeds.feedburner.com/iTunesPodcastTTKidsFamily,1.0,TED Talks Kids and Family,TED
https://castbox.fm/channel/Daily-Meditation-Podcast-id5214928,Daily Meditation Podcast,Mary Meckley,https://feeds.libsyn.com/74117/rss,1.0,Daily Meditation Podcast,Mary Meckley
https://castbox.fm/channel/Vida-de-Solteiro-id2507390,Vida de Solteiro,Vida de Solteiro,https://feeds.soundcloud.com/users/soundcloud:users:610618314/sounds.rss,1.0,Vida de Solteiro,Vida de Solteiro
https://castbox.fm/channel/3-Things-id4426172,3 Things,Express Audio,https://www.spreaker.com/show/5008053/episodes/feed,1.0,3 Things,Express Audio
https://castbox.fm/channel/The-Stories-of-Mahabharata-id4702771,The Stories of Mahabharata,Sudipta Bhawmik,https://feeds.acast.com/public/shows/61a5495fd20fb600197c82fd,1.0,The Stories of Mahabharata,Sudipta Bhawmik
https://castbox.fm/channel/Detective-Trapp-id5271930,Detective Trapp,Los Angeles Times | Wondery,https://feeds.simplecast.com/W_uw47_M,1.0,Detective Trapp,Los Angeles Times | Wondery
https://castbox.fm/channel/REDACTED%3A-Declassified-Mysteries-with-Luke-Lamana-id6300143,REDACTED: Declassified Mysteries with Luke Lamana,Wondery | Ballen Studios,,,,
https://castbox.fm/channel/Possible-id5354790,Possible,Reid Hoffman,https://feeds.megaphone.fm/possible,1.0,Possible,Reid Hoffman
https://castbox.fm/channel/Learn-German-|-GermanPod101.com-id464191,Learn German | GermanPod101.com,GermanPod101.com,https://www.germanpod101.com/wp-feed-audio-video.php,1.0,Learn German | GermanPod101.com,GermanPod101.com
https://castbox.fm/channel/Happen-To-Your-Career---Meaningful-Work%2C-Career-Change%2C-%26-Career-Design-id2060445,"Happen To Your Career - Meaningful Work, Career Change, & Career Design",Scott Anthony Barlow,https://htycshow.libsyn.com/rss,0.922077922077922,"Happen To Your Career - Meaningful Work, Career Change, Career Design, & Job Search",Scott Anthony Barlow
https://castbox.fm/channel/Bertcast-id5720286,Bertcast,Berty Boy Productions,https://bertcast.libsyn.com/rss,1.0,Bertcast,Berty Boy Productions
https://castbox.fm/channel/TED-Talks-Daily-(HD-video)-id4537,TED Talks Daily (HD video),TED,https://feeds.feedburner.com/TedtalksHD,1.0,TED Talks Daily (HD video),TED
https://castbox.fm/channel/60-Minutes-id2486039,60 Minutes,CBS News,https://feeds.megaphone.fm/CBS5826355202,1.0,60 Minutes,CBS News
https://castbox.fm/channel/Wall-Street-Unplugged---What's-Really-Moving-These-Markets-id4563520,Story Worthy,Christine Blackburn,https://feeds.libsyn.com/37204,1.0,Story Worthy,Christine Blackburn
https://castbox.fm/channel/The-Portal-id5376205,The Portal,Kast Media,https://feed.cdnstream1.com/zjb/feed/download/d9/8a/71/d98a71ac-d1a3-4d92-ab64-64b4ff3192d1.xml,1.0,The Portal,Kast Media
https://castbox.fm/channel/The-Vergecast-id1967701,The Vergecast,The Verge,https://feeds.megaphone.fm/vergecast,1.0,The Vergecast,The Verge
https://castbox.fm/channel/The-Partnership-Economy-id4964032,The Partnership Economy,David A. Yovanno and Todd Crawford,https://feeds.redcircle.com/e4b7fe6c-9d00-4b83-9a8f-6bb75cbe8aa3,1.0,The Partnership Economy,David A. Yovanno and Todd Crawford
https://castbox.fm/channel/Well-Beyond-40-id3176354,Well Beyond 40,JJ Virgin,https://feeds.megaphone.fm/ARML5616601228,1.0,Well Beyond 40,JJ Virgin
https://castbox.fm/channel/Energy-Evolution-id2644685,Energy Evolution,S&P Global Commodity Insights,https://batterymetals.libsyn.com/rss,1.0,Energy Evolution,S&P Global Commodity Insights
https://castbox.fm/channel/Platts-Future-Energy-id2582231,Platts Future Energy,S&P Global Commodity Insights,,,,
https://castbox.fm/channel/BEEF-with-Bridget-Todd-id5327125,BEEF with Bridget Todd,"Next Chapter Podcasts, Bridget Todd",https://feeds.megaphone.fm/beef,1.0,BEEF with Bridget Todd,"Next Chapter Podcasts, Bridget Todd"
https://castbox.fm/channel/Embedded-id2698668,Embedded,NPR,https://feeds.npr.org/510311/podcast.xml,1.0,Embedded,NPR
https://castbox.fm/channel/You're-Wrong-About-id2907298,You're Wrong About,Sarah Marshall,https://rss.buzzsprout.com/1112270.rss,1.0,You're Wrong About,Sarah Marshall
https://castbox.fm/channel/The-Bible-Recap-id2552494,The Bible Recap,Tara-Leigh Cobble,https://feed.podbean.com/thebiblerecap/feed.xml,1.0,The Bible Recap,Tara-Leigh Cobble
https://castbox.fm/channel/Mysterious-Universe-id4970098,Mysterious Universe,8th Kind,https://feeds.megaphone.fm/mupod,1.0,Mysterious Universe,8th Kind
https://castbox.fm/channel/Meditation-Minis-Podcast-id3952388,Meditation Minis Podcast,Chel Hamilton | Meditation Minis,https://rss.buzzsprout.com/2556039.rss,1.0,Meditation Minis Podcast,Chel Hamilton | Meditation Minis
https://castbox.fm/channel/Mentally-Stronger-with-Therapist-Amy-Morin-id5511509,Mentally Stronger with Therapist Amy Morin,Amy Morin,https://feeds.megaphone.fm/YAP7321306122,1.0,Mentally Stronger with Therapist Amy Morin,Amy Morin
https://castbox.fm/channel/BROKEN%3A-Jeffrey-Epstein-id6197847,BROKEN: Jeffrey Epstein,Hyperobject Industries / Sony Music Entertainment,https://feeds.megaphone.fm/brokenjeffreyepstein,1.0,BROKEN: Jeffrey Epstein,Hyperobject Industries / Sony Music Entertainment
https://castbox.fm/channel/Football-Daily-id468523,Football Daily,BBC Radio 5 Live,https://podcasts.files.bbci.co.uk/p02nrsln.rss,1.0,Football Daily,BBC Radio 5 Live
https://castbox.fm/channel/My-90s-Playlist-id3359209,My 90s Playlist,Sony Music,https://feeds.megaphone.fm/my90splaylist,1.0,My 90s Playlist,Sony Music
https://castbox.fm/channel/YouTube-حكايات--Hekayat-YouTube-id5231274,YouTube حكايات / Hekayat YouTube,YouTube Arabia,https://anchor.fm/s/10a24b8f4/podcast/rss,1.0,YouTube حكايات / Hekayat YouTube,YouTube Arabia
https://castbox.fm/channel/The-Rewatchables-id2902098,The Rewatchables,The Ringer,https://feeds.megaphone.fm/the-rewatchables,1.0,The Rewatchables,The Ringer
https://castbox.fm/channel/Duncan-Trussell-Family-Hour-id1393601,Duncan Trussell Family Hour,Duncan Trussell Family Hour,https://audioboom.com/channels/4954758.rss,1.0,Duncan Trussell Family Hour,Duncan Trussell Family Hour
https://castbox.fm/channel/نمیگذارم-کسی-اعصابم-را-به-هم-بریزد-id5437363,نمیگذارم کسی اعصابم را به هم بریزد,Radio Kiyanmehr,http://rss.castbox.fm/everest/ea0c27e464a64d1f92aa4f00963d2fb1.xml,1.0,نمیگذارم کسی اعصابم را به هم بریزد,Radio Kiyanmehr
https://castbox.fm/channel/Homecoming-id5462592,Homecoming,Gimlet,https://feeds.megaphone.fm/homecoming,1.0,Homecoming,Gimlet
https://castbox.fm/channel/Sleep-Meditation-for-Women-3-HOURS-id5102890,Sleep Meditation for Women 3 HOURS,Sleep Meditation,https://feeds.megaphone.fm/sleepmeditationforwomen3hours,1.0,Sleep Meditation for Women 3 HOURS,Sleep Meditation
https://castbox.fm/channel/Hello-Internet-id1324,Hello Internet,CGP Grey & Brady Haran,http://www.hellointernet.fm/podcast?format=rss,1.0,Hello Internet,CGP Grey & Brady Haran
https://castbox.fm/channel/The-Proverbs-31-Ministries-Podcast-id5025019,The Proverbs 31 Ministries Podcast,The Proverbs 31 Ministries Podcast,https://proverbs31.org/podcasthandler.ashx,1.0,The Proverbs 31 Ministries Podcast,The Proverbs 31 Ministries Podcast
https://castbox.fm/channel/Love-Island%3A-The-Morning-After-id3409074,Love Island: The Morning After,ITV,https://feeds.captivate.fm/love-island-the-morning-after/,0.7848837209302325,Love Island: The Morning After,Lifted Entertainment part of ITV Studios
https://castbox.fm/channel/Dan-Carlin's-Hardcore-History%3A-Addendum-id1162601,Dan Carlin's Hardcore History: Addendum,Dan Carlin,https://dchhaddendum.libsyn.com/rss,1.0,Dan Carlin's Hardcore History: Addendum,Dan Carlin
https://castbox.fm/channel/American-History-Tellers-id1110107,American History Tellers,Wondery,,,,
https://castbox.fm/channel/Fly-on-the-Wall-with-Dana-Carvey-and-David-Spade-id4737811,Fly on the Wall with Dana Carvey and David Spade,Audacy,https://feeds.megaphone.fm/fly-on-the-wall,1.0,Fly on the Wall with Dana Carvey and David Spade,Audacy
https://castbox.fm/channel/The-Golden-Hour-id2223614,The Golden Hour,PodcastOne,https://rss.art19.com/the-golden-hour,1.0,The Golden Hour,PodcastOne
https://castbox.fm/channel/DYNASTY%3A-The-Royal-Family’s-Most-Challenging-Year-id5714443,DYNASTY: The Royal Family’s Most Challenging Year,Vanity Fair,https://publicfeeds.net/f/5703/dynasty,1.0,DYNASTY: The Royal Family’s Most Challenging Year,Vanity Fair
https://castbox.fm/channel/The-Ringer-NBA-Show-id2931628,The Ringer NBA Show,The Ringer,https://feeds.megaphone.fm/the-ringer-nba-show,1.0,The Ringer NBA Show,The Ringer
https://castbox.fm/channel/This-Podcast-Will-Kill-You-id5741953,This Podcast Will Kill You,Exactly Right Media – the original true crime comedy network,,,,
https://castbox.fm/channel/Good-Things-from-Lemonada-id4166434,Good Things from Lemonada,Lemonada Media,https://www.omnycontent.com/d/playlist/796469f9-ea34-46a2-8776-ad0f015d6beb/c4e41697-3eb4-4cb9-b910-ad2b017c24da/1e8780ea-9a94-439b-8579-ad2b017e0a26/podcast.rss,1.0,Good Things from Lemonada,Lemonada Media
https://castbox.fm/channel/Throughline-id2698356,Throughline,NPR,https://feeds.npr.org/510333/podcast.xml,1.0,Throughline,NPR
https://castbox.fm/channel/Limetown-id3565434,Limetown,Two-Up,https://feeds.megaphone.fm/PPY5621646923,1.0,Limetown,Two-Up
https://castbox.fm/channel/Giant-Bombcast-id5550597,Giant Bombcast,Giant Bomb,https://www.spreaker.com/show/5928697/episodes/feed,1.0,Giant Bombcast,Giant Bomb
https://castbox.fm/channel/The-Skeptics'-Guide-to-the-Universe-id1141693,The Skeptics' Guide to the Universe,Dr. Steven Novella,https://feed.theskepticsguide.org/feed,1.0,The Skeptics' Guide to the Universe,Dr. Steven Novella
https://castbox.fm/channel/Twenty-Thousand-Hertz-id1092175,Twenty Thousand Hertz,Dallas Taylor,https://feeds.megaphone.fm/20k,1.0,Twenty Thousand Hertz,Dallas Taylor
