channel_url,title,author,subscribed_count,played_count,description,episode_count
https://castbox.fm/channel/Listening-Time%3A-English-Practice-id5384461,Listening Time: English Practice,Sonoro | Conner Pe,125384.0,2198555.0,"This podcast is for English learners who want to practice their listening comprehension in a natural way. In each episode, an American speaker talks about different topics without reading a script. He speaks in a natural way, with native words and phrases, but he speaks a little more slowly and clearly than other native speakers. Each episode includes the transcript, which you can use to help you understand the speaker. If you want my advanced podcast episodes and my specialized training, then join my membership on Patreon: https://www.patreon.com/listeningtime",221.0
https://castbox.fm/channel/In-Good-Companies-id4633948,In Good Companies,Cadence Bank,125210.0,466337.0,"Starting and running a business or managing one isn’t for the faint of heart. You’re balancing internal and external forces in a continually changing landscape. You’re building strategies, and banking on the future – no matter what it holds. This is where Cadence Bank’s In Good Companies comes in. We share our wealth of knowledge, and insights from noted industry experts, to guide you through the forces shaping business today. We’re back for Season 6, and this time, we’re setting our sights on the future of work. We’re asking the big questions, like:What will your career look like in 2030? Or 2050, even? How is ESG shaping the future of companies? And how can we leverage AI to our advantage? We bring together experts from across the board, from Silicon Valley to multinationals like EY, to help you stay on the cutting edge of business. And we get to know those who are building the future of our companies; because at Cadence Bank, we want to hear the human side of every success story.Hosting our stellar range of guests this season is our new host, Ari Marin. He is a Cadence Bank Senior Vice President and family enterprise advisor, whose specialty is consulting with family-owned and small businesses. Ari’s idea of “good company” is being around creative, insightful people with unique and inspirational stories. For Season 6, he brings in his curiosity and ambition to In Good Companies, to lead discussions with our guests, and bring listeners across the U.S. all the information they need, in one place, in under 30 minutes. Ready to launch into the future? Then join us!",76.0
https://castbox.fm/channel/Where-the-Internet-Lives-id3540990,Where the Internet Lives,Google,125013.0,273872.0,An award-winning podcast from Google about the unseen world of data centers.,34.0
https://castbox.fm/channel/Conspiracy-Theories-id1404665,Conspiracy Theories,Spotify Studios,124477.0,5212561.0,"The world’s most controversial events, and the complex beliefs behind them. From Bigfoot sightings to bitcoin takeovers, alien landings to assassinations, who’s shaping the narrative — and why? Conspiracy Theories is a Spotify Podcast. New episodes Wednesdays.",502.0
https://castbox.fm/channel/THE-ADAM-BUXTON-PODCAST-id34195,THE ADAM BUXTON PODCAST,ADAM BUXTON,123580.0,3436387.0,"British comedian Adam Buxton talks with interesting people. The rambly conversations are sometimes funny, sometimes more serious with funny bits. Adam makes the jingles and records the intros and outros for most episodes while walking with his dog friend Rosie in the East Anglian countryside where he lives with his wife and three children.Adam has appeared in films such as Hot Fuzz, Stardust and Son Of Rambow as well as a variety of TV shows in the UK. Since 2007 he has hosted BUG, a live show that combines music videos and comedy that became a TV series on Sky Atlantic in 2012. From time to time he also does live shows featuring just his own material. Along with lifelong friend Joe Cornish, he also is one half of the award-winning TV, radio and podcast duo Adam and Joe.You can find many of the jingles Adam makes for the podcast as well as bonus material and a selection of Adam's YouTube videos on his website: adam-buxton.co.ukYes, Adam is writing this himself using the third person. Hosted on Acast. See acast.com/privacy for more information.",242.0
https://castbox.fm/channel/Squid-Game%3A-The-Official-Podcast-id6302483,Squid Game: The Official Podcast,Netflix,123464.0,250564.0,"Let the new games begin! Starting Thursday, December 26th, join hosts Phil Yu (aka “Angry Asian Man”) and Kiera Please as they dive into each episode of Squid Game Season 2. Joined by a lineup of special guests, they’ll unpack the deadly new challenges, explore the layered characters, and debate the moral dilemmas that will leave you questioning everything.Squid Game: The Official Podcast returns December 26th.",12.0
https://castbox.fm/channel/Mordlust-id4728496,Mordlust,Paulina Krasa & Laura Wohlers,123432.0,2725764.0,"Im True Crime-Podcast ""Mordlust - Verbrechen und ihre Hintergründe” sprechen die Journalistinnen Paulina Krasa und Laura Wohlers über wahre Kriminalfälle aus Deutschland. In jeder Folge erzählen die Reporterinnen einen bedeutsamen wahren Kriminalfall nach, ordnen ihn ein, erörtern und diskutieren die juristischen, psychologischen oder gesellschaftlichen Aspekte und sprechen mit Menschen mit Expertise. Dabei gehen sie Fragen nach wie: Was sind die Schwierigkeiten bei einem Indizienprozess? Wieso gestehen Unschuldige? Und wie hätte die Tat womöglich verhindert werden können? Mord aus Habgier, niedrigen Beweggründen oder Mordlust - für die meisten Verbrechen gibt es eine Erklärung und nach der suchen die beiden.Du möchtest mehr über unsere Werbepartner erfahren? Hier findest du alle Infos & Rabatte: https://linktr.ee/MordlustDu möchtest Werbung in diesem Podcast schalten? Dann erfahre hier mehr über die Werbemöglichkeiten bei Seven.One Audio: https://www.seven.one/portfolio/sevenone-audio",208.0
https://castbox.fm/channel/BiggerPockets-Real-Estate-Podcast-id5306712,BiggerPockets Real Estate Podcast,BiggerPockets,123110.0,4087779.0,"Want financial freedom through real estate investing? Then the BiggerPockets Real Estate Podcast is for you. Sit down every Monday, Wednesday, and Friday with Dave Meyer, the Head of Real Estate at BiggerPockets, as he uncovers tried and true tactics and shares candid conversations with real estate investors who are building wealth in today’s market. Join Dave to walk through deals that went right (and wrong) and learn the strategies you can deploy—start growing your side income today to take control of your financial future.",1111.0
https://castbox.fm/channel/TED-Ed%3A-Lessons-Worth-Sharing-id5096093,TED-Ed: Lessons Worth Sharing,TED,122859.0,1843782.0,"TED-Ed's commitment to creating lessons worth sharing is an extension of TED's mission of spreading great ideas. Within TED-Ed's growing library of TED-Ed animations, you will find carefully curated educational videos, many of which represent collaborations between talented educators and animators nominated through the TED-Ed website (ed.ted.com).",101.0
https://castbox.fm/channel/In-Our-Time-id468333,In Our Time,BBC Radio 4,121992.0,3739378.0,"Spanning history, religion, culture, science and philosophy, In Our Time from BBC Radio 4 is essential listening for the intellectually curious. In each episode, host Melvyn Bragg and expert guests explore the characters, events and discoveries that have shaped our world.  History fans can learn about pivotal wars and societal upheavals, such as the rise and fall of Napoleon, the Sack of Rome in 1527, and the political intrigue of the Russian Revolution. Those fascinated by the lives of kings and queens can journey to Versailles to meet Marie Antoinette and Louis XIV the Sun King, or to Ancient Egypt to meet Cleopatra and Nerfertiti. Or perhaps you’re looking to explore the history of religion, from Buddhism’s early teachings to the Protestant Reformation. If you’re interested in the stories behind iconic works of art, music and literature, dive in to discussions on the artistic genius of Michelangelo's Sistine Chapel and Van Gogh’s famous Sunflowers. From Gothic architecture to the works of Shakespeare, each episode of In Our Time offers new insight into humanity’s cultural achievements. Those looking to enrich their scientific knowledge can hear episodes on black holes, the Periodic Table, and classical theories of gravity, motion, evolution and relativity. Learn how the discovery of penicillin revolutionised medicine, and how the death of stars can lead to the formation of new planets.  Lovers of philosophy will find episodes on the big issues that define existence, from free will and ethics, to liberty and justice. In what ways did celebrated philosophers such as Mary Wollstonecraft and Karl Marx push forward radical new ideas? How has the concept of karma evolved from the ancient Sanskrit texts of Hinduism to today? What was Plato’s concept of an ideal republic, and how did he explore this through the legend of the lost city of Atlantis? In Our Time celebrates the pursuit of knowledge and the enduring power of ideas.",1049.0
https://castbox.fm/channel/Wow-in-the-World-id4533534,Wow in the World,Tinkercast | Wondery,120820.0,2797959.0,"The #1 science podcast for kids and their grown-ups. Hosts Mindy Thomas and Guy Raz share stories about the latest news in science, technology, and innovation. Stories that give kids hope, agency and make us all say ""WOW""!New episodes come out every Monday for free. Listen 1-week early and to all episodes ad-free with Wondery+, Wondery+ Kids on Apple Podcasts, or Amazon Music with a Prime membership or Amazon Music Unlimited subscription.",908.0
https://castbox.fm/channel/Ear-Hustle-id6294624,Ear Hustle,Ear Hustle & Radiotopia,120536.0,2113356.0,"Ear Hustle is prison slang for eavesdropping, and that’s what listening to the show feels like: a raw, often funny, and always surprising peek into the reality of life inside prison. Hosts Nigel Poor and Earlonne Woods co-created the show that launched in 2017 while Earlonne was incarcerated at San Quentin State Prison, where Nigel was a volunteer teaching photography. Since Earlonne’s release in 2018, the show has expanded to include stories from prisons across the state, including the California Institution for Women, as well as stories about getting out of prison and starting over, post-incarceration.From finding romance, to grappling with a life sentence, to trying to parent via 15-minute phone calls, Ear Hustle stories deliver what This American Life host Ira Glass calls a “""very real” and “untragic” take on prison life. Ear Hustle is a proud member of Radiotopia from PRX, a network of independent listener-supported podcasts. Discover audio with vision at radiotopia.fm and learn more about Ear Hustle at earhustlesq.com.",149.0
https://castbox.fm/channel/Foro-de-Teresina-id5644395,Foro de Teresina,piauí,120278.0,2761345.0,Podcast de política da revista piauí produzido pela Rádio Novelo. Com os jornalistas Fernando de Barros e Silva e Ana Clara Costa e o sociólogo Celso Rocha de Barros.,452.0
https://castbox.fm/channel/The-Magnus-Archives-id4956443,The Magnus Archives,Rusty Quill,119417.0,3844020.0,"“Make your statement, face your fear.” A weekly horror fiction podcast examining what lurks in the archives of the Magnus Institute, an organisation dedicated to researching the esoteric and the weird. Join Jonathan Sims as he explores the archive, but be warned, as he looks into its depths something starts to look back… New episodes every Thursday produced by Rusty Quill, featuring guest actors, short stories, serial plots and more. The Magnus Protocol launches in January 2024. Hosted on Acast. See acast.com/privacy for more information.",345.0
https://castbox.fm/channel/Small-Town-Murder-id4858176,Small Town Murder,"James Pietragallo, Jimmie Whisman",118175.0,7718085.0,"Two comedians look at a small town, what makes it tick, and a murder that took place there. In depth research, horrible tragedy, and the hosts' comedic spin on the whole thing. New episodes every Thursday!!",577.0
https://castbox.fm/channel/WorkLife-with-Adam-Grant-id1170319,Worklife with Adam Grant,TED,117596.0,1953886.0,"You spend a quarter of your life at work. You should enjoy it! Organizational psychologist Adam Grant takes you inside the minds of some of the world’s most unusual professionals to discover the keys to a better work life. From learning how to love your rivals to harnessing the power of frustration, one thing’s for sure: You’ll never see your job the same way again. Produced in partnership with Transmitter Media. Hosted on Acast. See acast.com/privacy for more information.",204.0
https://castbox.fm/channel/VOA-Learning-English-Podcast---VOA-Learning-English-id580143,VOA Learning English Podcast - VOA Learning English,VOA Learning English,117546.0,8251614.0,Learning English programs use a limited vocabulary and short sentences. They are read at a slower pace than VOA's other English broadcasts. Our broadcasts were formerly known as Special English.,3108.0
https://castbox.fm/channel/The-Megyn-Kelly-Show-id4544876,The Megyn Kelly Show,SiriusXM,117540.0,4326233.0,"The Megyn Kelly Show is your home for open, honest and provocative conversations with the most interesting and important political, legal and cultural figures today. No BS. No agenda. And no fear.",1049.0
https://castbox.fm/channel/Ear-Biscuits-with-Rhett-%26-Link-id5070679,Ear Biscuits with Rhett & Link,Mythical,116913.0,2768700.0,"Join Rhett & Link, hosts of the popular daily YouTube show Good Mythical Morning and authors of the New York Times bestseller “Book of Mythicality” in a candid weekly conversation for your Internetainment.",478.0
https://castbox.fm/channel/Thoma-Bravo's-Behind-the-Deal-id5443747,Thoma Bravo's Behind the Deal,Thoma Bravo,116655.0,232765.0,"Thoma Bravo’s Behind the Deal podcast takes you behind the scenes of one of the largest software investors in the world. You'll hear the strategies and stories behind building Thoma Bravo’s portfolio of innovative, industry-leading software and technology companies. Presented by Orlando Bravo, “Wall Street’s best dealmaker” (Forbes), each episode offers a first-person account from the deal leads and CEOs that forged some of the largest software acquisitions at Thoma Bravo to date, and how they partnered together to innovate and grow those companies.Go ‘behind the deal’ to learn how these deals came together, gaining insight on how Thoma Bravo helps great companies do even greater things.Head to www.thomabravo.com/behindthedeal for information on the podcast, show notes, and more.",41.0
https://castbox.fm/channel/Century-Lives-id4711505,Century Lives,Stanford Center on Longevity,116645.0,289647.0,"If there is one thing we know about retirement, it’s that the rules are changing. Longer life, better health, changing work conditions, and challenging financial times mean that the new retirement will be different from the old. But how will it be different? In Season 5 of Century Lives, we explore the new retirement through the stories of eight different employees of Harris Health, the largest public health system in Texas. The employees are united by the fact that they share the same workplace, but they are divided by very different personal stories and goals – and very different financial situations. They are nurses, doctors, carpenters, CEOs, and security officers, and they are imagining very different retirements.",49.0
https://castbox.fm/channel/Learning-English-Stories-id574386,Learning English Stories,BBC Radio,116486.0,2318213.0,Improve your English with these short dramas and stories. Find more at bbclearningenglish.comFollow us at bbc.co.uk/learningenglish/followus,209.0
https://castbox.fm/channel/Unlocking-Us-with-Brené-Brown-id6021841,Unlocking Us with Brené Brown,Vox Media Podcast Network,116445.0,1879299.0,"I’ve spent over 20 years studying the emotions and experiences that bring meaning and purpose to our lives, and if there’s one thing I’ve learned it’s this: we are hardwired for connection, and connecting requires courage, vulnerability, and conversation. I want this to be a podcast that’s real, unpolished, honest, and reflects both the magic and the messiness of what it means to be human. Episodes will include conversations with the people who are teaching me, challenging me, confusing me, or maybe even ticking me off a little. I'll also have direct conversations with you about what I’m learning from new research, and we'll do some episodes dedicated to answering your questions. We don’t have to do life alone. We were never meant to.Part of the Vox Media Podcast Network.",134.0
https://castbox.fm/channel/Football-Weekly-id312850,Football Weekly,The Guardian,116312.0,6725485.0,"Join Max Rushden, Barry Glendenning and special guests as they pick over the latest football action from the Premier League and beyond The show has reported on matches and games from all of the following: Premier League, Champions League, Euros / Euro 2024, World Cup, Championship, League One, League Two, Scottish Premier League, Bundesliga, Serie A, Ligue Un, La Liga, Europa League, Europa Conference League, Women’s Euros, Women’s World Cup, and the WSL (Women's Super League). We talk about teams such as: Manchester United, Manchester City, Arsenal, Juventus, Liverpool, PSG (Paris Saint-Germain), Tottenham Hotspur / Spurs, Chelsea, Everton, Aston Villa, West Ham, Newcastle, Brighton, Crystal Palace, Real Madrid, Barcelona, Atlético Madrid, Bayern Munich, Borussia Dortmund, Milan, Inter, and Napoli. We talk about players such as: Marcus Rashford, Mo Salah, Harry Kane, Jude Bellingham, Raheem Sterling, Bukaya Saka, Phil Foden, Jack Grealish, Kevin De Bruyne, Declan Rice, Trent Alexander-Arnold, James Maddison, Jordan Pickford, Bruno Fernandes, Killian Mbappé, Harry Maguire, Casemiro, Erling Haaland, Jack Grealish, Martin Odegaard, and Gabriel Martinelli. We also talk about: UEFA, FIFA, FA cup, soccer and VAR. Football Weekly is a panel discussion, featuring: sports, journalism, informed punditry, issues, talking points, in-depth debate, and sometimes alternative viewpoints. The show is: funny, amusing, laugh-out-loud / LOL, and light-hearted; it’s entertainment. Expect to hear contributions from a mix of the following journalists, pundits and commentators: Barney Ronay, Jonathan Wilson, Troy Townsend, Suzy Wrack, Robyn Cowen, Lars Sivertsen, Will Unwin, Nick Ames, Lucy Ward, Paul Watson, Jonathan Fadugbaj, Nicky Bandini, Johnny Liew, Jordan Jarrett-Bryan, Sid Lowe, Ewan Murray Nedum Onouha, Mark Langdon, Archie Rhind-Tutt, Kate Mason, Ed Aarons, Paul MacInnes, Ben Fisher, George Elek, Marva Kreel, Faye Carruthers, Nooruddean Choudry, Simon Burnton, and Sanny Rudravajhala.",1266.0
https://castbox.fm/channel/In-the-Making-id5536011,In the Making,Adobe,115929.0,275850.0,"Learn from the superstars turning content into cash! From social media influencers to small local businesses, people everywhere are harnessing the power of creative tools to design not just brands and content, but also deeply satisfying careers. In the Making explores the practical challenges and surprising rewards of working in this new creator economy. Join Adobe’s Teresa Au for conversations with content creators, solopreneurs, and industry experts who offer inspiration and insight for combining creativity, community, and business.",66.0
https://castbox.fm/channel/We-Can-Do-Hard-Things-id4123504,We Can Do Hard Things,Glennon Doyle and Audacy,115825.0,3783986.0,"Life is freaking hard. We are all doing hard things every single day – things like loving and losing; caring for children and parents; forging and ending friendships; battling addiction, illness, and loneliness; struggling in our jobs, our marriages, and our divorces; setting boundaries; and fighting for equality, purpose, freedom, joy, and peace.On We Can Do Hard Things, Glennon Doyle, author of UNTAMED; her wife Abby Wambach; and her sister Amanda Doyle do the only thing they’ve found that has ever made life easier: Drop the fake and talk honestly about the hard things including sex, gender, parenting, blended families, bodies, anxiety, addiction, justice, boundaries, fun, quitting, overwhelm . . . all of it.We laugh and cry and help each other carry the hard so we can all live a little bit lighter and braver, free-er, less alone.",445.0
https://castbox.fm/channel/Everyday-Wellness-id4210228,Everyday Wellness with Cynthia Thurlow ™,Everyday Wellness™,115647.0,1148867.0,"Explore holistic health with Cynthia Thurlow, a seasoned Nurse Practitioner, and an expert in intermittent fasting and nutrition. As a 2x TEDx speaker and author of the best-selling book, ""Intermittent Fasting Transformation: IF:45"", Cynthia offers a wealth of knowledge in health and wellness. Her specialty intermittent fasting programs have empowered countless women to take the reins in their wellness journey and propel them toward optimal health. Cynthia's core mission is to help women understand and achieve optimal wellness. Through the Everyday Wellness podcast, she provides accessible, engaging content on the benefits of intermittent fasting and holistic health. Her approach combines practical strategies with insightful education, making her podcast a valuable resource for those seeking a healthier, more fulfilling life.",485.0
https://castbox.fm/channel/Brains-On!-Science-podcast-for-kids-id6326948,Brains On! Science podcast for kids,American Public Media,115574.0,1541002.0,"Brains On!® is a science podcast for curious kids and adults from American Public Media. Each week, a different kid co-host joins Molly Bloom to find answers to fascinating questions about the world sent in by listeners. Like, do dogs know they’re dogs? Or, why do feet stink? Plus, we have mystery sounds for you to guess, songs for you to dance to, and lots of facts -- all checked by experts.",375.0
https://castbox.fm/channel/کتاب-باز--------[مجتبی-شکوری]-id5709107,کتاب باز [مجتبی شکوری],مجتبی شکوری,115211.0,2096992.0,Welcome to my show!,72.0
https://castbox.fm/channel/Serial-Killers-id1199139,Serial Killers,Spotify Studios,115088.0,2368643.0,"Get a rare glimpse into the minds and methods of sadistic murderers. From notorious names like Jeffrey Dahmer and John Wayne Gacy to lesser-known killers like “Death House Landlady” Dorothea Puente, what turns a regular person into a predator? Serial Killers is a Spotify Original. New episodes Mondays.",567.0
https://castbox.fm/channel/Overheard-at-National-Geographic-id3061408,Overheard at National Geographic,National Geographic,114113.0,1660212.0,"Come dive into one of the curiously delightful conversations overheard at National Geographic’s headquarters, as we follow explorers, photographers, and scientists to the edges of our big, weird, beautiful world. Hosted by Peter Gwin and Amy Briggs.",160.0
https://castbox.fm/channel/WSJ’s-The-Future-of-Everything-id2587091,WSJ’s The Future of Everything,The Wall Street Journal,113438.0,891949.0,"What will the future look like? The Future of Everything offers a view of the nascent trends that will shape our world. In every episode, join our award-winning team on a new journey of discovery. We’ll take you beyond what’s already out there, and make you smarter about the scientific and technological breakthroughs on the horizon that could transform our lives for the better.",199.0
https://castbox.fm/channel/Lex-Fridman-Podcast-id3102321,Lex Fridman Podcast,Lex Fridman,112944.0,4736518.0,"Conversations about science, technology, history, philosophy and the nature of intelligence, consciousness, love, and power. Lex is an AI researcher at MIT and beyond.",459.0
https://castbox.fm/channel/Bill-O’Reilly’s-No-Spin-News-and-Analysis-id2101556,Bill O’Reilly’s No Spin News and Analysis,Bill O'Reilly,112259.0,3182860.0,No Spin. Just Facts. Always looking out for you. Head to BillOReilly.com for more analysis.,4510.0
https://castbox.fm/channel/Incredible-Women-id3513989,Incredible Women,NET-A-PORTER,111896.0,352955.0,"NET-A-PORTER presents Incredible WomenNET-A-PORTER presents The Powerhouses, season eight of the Incredible Women podcast, in partnership with De Beers. In this series, we sit down with a phenomenal lineup of women who are pioneering progress with their unique talent, strength, drive and influence. Featuring Gloria Steinem, Elizabeth Day, Issa Rae, Lulu Wang, and more.  Hosted on Acast. See acast.com/privacy for more information.",49.0
https://castbox.fm/channel/The-Fighter-%26-The-Kid-id5517848,The Fighter & The Kid,Thiccc Boy Studios | PodcastOne,111474.0,6819845.0,"The Fighter & The Kid is a weekly podcast hosted by comedian and former professional UFC fighter Brendan Schaub. Each week, Brendan is joined in the studio with a guest co host. TFATK is uncut and unedited, and sometimes it's just ridiculous.",1056.0
https://castbox.fm/channel/Happy-Face-Presents%3A-Two-Face-id4859217,Happy Face Presents: Two Face,iHeartPodcasts,111287.0,1366443.0,"What would you do if you learned you were adopted, your biological mother was a convicted murderer and your father’s true identity was a mystery? This is what happened to Becky Babcock, the daughter of the infamous Diane Downs. Join Melissa Moore, host of Happy Face Season 1, as she helps Becky unravel the strange tale of her family, searching for answers to decades-old mysteries that remain unanswered in the modern day.",27.0
https://castbox.fm/channel/Healthy-Conversations-id3196747,Healthy Conversations,CVS Health,110841.0,318291.0,"Healthy Conversations brings together leaders and innovators in health care to talk about the biggest issues facing patients and providers today. Every month, we explore new topics to help uncover the clinical insights and emerging technologies transforming health care in real time.",53.0
https://castbox.fm/channel/Canadian-True-Crime-id2144391,Canadian True Crime,Kristi Lee | Canadian True Crime,110765.0,3351531.0,"Canada's top indie podcast bringing you thought-provoking crime cases with immersive audio storytelling.Join Aussie-Canadian host Kristi Lee as she carefully unravels each case using court documents, news archives, inquiry reports and more to explore the underlying causes of crime — and the pitfalls of the criminal justice system. At least two new episodes a month, released whenever they're ready.Listen ad-free and early: www.canadiantruecrime.ca/adfree Hosted on Acast. See acast.com/privacy for more information.",203.0
https://castbox.fm/channel/Alice-Isn't-Dead-id6233515,Alice Isn't Dead,Night Vale Presents,110717.0,691271.0,"A truck driver searches across America for the wife she had long assumed was dead. In the course of her search, she will encounter not-quite-human serial murderers, towns literally lost in time, and a conspiracy that goes way beyond one missing woman.",55.0
https://castbox.fm/channel/Kwik-Brain-with-Jim-Kwik-id6150929,Kwik Brain with Jim Kwik,"Jim Kwik, Your Brain Coach, Founder www.KwikLearning.com",110530.0,3272003.0,"Kwik Brain is a fun, fast-paced show designed to help busy people learn and achieve anything in a fraction of the time! Your coach, Jim Kwik (his real name), is the brain & memory trainer to elite mental performers, including many of the world’s leading CEO’s and celebrities. In this easy to digest bite-sized podcast, you will discover Kwik’s favorite shortcuts to read faster, remember more, and ‘supercharge’ your greatest wealth-building asset: your brain. Whether you’re a student, senior, entrepreneur or educator, you will get the edge with these simple actionable tools to sharpen your mind, enhance your focus, and fast-track your fullest potential. Get show notes, Jim’s latest brain-training, and submit your questions in our private community (free) at: www.KwikBrain.comJim Kwik is the founder of KwikLearning.com, a widely recognized world leader in speed-reading, memory improvement, brain performance, and accelerated learning with students in over 150 countries.After a childhood brain injury left him learning-challenged, Kwik created strategies to dramatically enhance his mental performance. He has since dedicated his life to helping others unleash their true genius and brainpower to learn anything faster and live a life of greater power, productivity, and purpose.",425.0
https://castbox.fm/channel/The-Ron-Burgundy-Podcast-id4856417,The Ron Burgundy Podcast,Big Money Players Network and iHeartPodcasts,109078.0,2334012.0,"Will Ferrell reprises his role as Ron Burgundy in the world-famous Ron Burgundy Podcast! Each episode has a different theme in which Ron engages in conversation with another notable person on the topic at hand. In true Ron Burgundy fashion, these conversations have a tendency to go off the rails, and we find out things about people we never knew we wanted to know. Join America’s favorite Anchorman, continuing to delight audiences with the comical musings of Ron Burgundy – and leave them wanting more!",67.0
https://castbox.fm/channel/Rotten-Mango-id4623082,Rotten Mango,Stephanie Soo,108434.0,1883263.0,"Rotten but still a little sweet! Rotten Mango is a true crime + all things spooky podcast. We love doing deep dives into the darkest crimes and we tend to not leave out any details - which can get a little rotten at times. If you want deep dives in the psychology of killers, no holding back storytelling of crimes, and stories of lesser known criminals from around the world this is the place for you.Subscribe to SiriusXM Podcasts+ on Apple Podcasts to listen to ad-free new episodes.",432.0
https://castbox.fm/channel/TED-Talks-Education-id5094640,TED Talks Education,TED,107749.0,700543.0,"What should future schools look like? How do brains learn? Some of the world's greatest educators, researchers, and community leaders share their stories and visions onstage at the TED conference, TEDx events and partner events around the world. You can also download these and many other videos free on TED.com, with an interactive English transcript and subtitles in up to 80 languages. TED is a nonprofit devoted to Ideas Worth Spreading.",138.0
https://castbox.fm/channel/The-Pitchfork-Review-id5714226,The Pitchfork Review,Pitchfork,107515.0,485316.0,"Brought to you by the music critics at Pitchfork, The Pitchfork Review is a show for music fans and obsessives who can’t wait to talk about the latest releases. Co-hosted by Pitchfork editor-in-chief Puja Patel and Reviews Editor Jeremy D. Larson, this podcast pulls back the curtain on our reviews and scores, dives deep into new music, and gives an expert guide to what’s exciting, what’s great, and what’s just plain terrible.",84.0
https://castbox.fm/channel/You-Must-Remember-This-id3170430,You Must Remember This,Karina Longworth,107157.0,1207448.0,"You Must Remember This is a storytelling podcast exploring the secret and/or forgotten histories of Hollywood’s first century. It’s the brainchild and passion project of Karina Longworth (founder of Cinematical.com, former film critic for LA Weekly), who writes, narrates, records and edits each episode. It is a heavily-researched work of creative nonfiction: navigating through conflicting reports, mythology, and institutionalized spin, Karina tries to sort out what really happened behind the films, stars and scandals of the 20th century.",246.0
https://castbox.fm/channel/Matando-Robos-Gigantes-id2064151,Matando Robos Gigantes,MRG,106866.0,1039974.0,"Affonso Solano, Beto Estrada e Didi Braguinha pilotam o podcast mais maluco da internet! Cinema, Games, HQ e cultura geek!",135.0
https://castbox.fm/channel/Unpacked-by-AFAR-id4945713,Unpacked by AFAR,AFAR Media,106238.0,217625.0,"Unpacked by AFAR tackles one tricky topic in travel each week. Whether you want to hack your points and miles, figure out where to travel next, or need advice on an ethical dilemma, we're your expert travel guides. Because the travel world is complicated. We're here to help you unpack it.",89.0
https://castbox.fm/channel/How-to-Be-a-Better-Human-id6388692,How to Be a Better Human,TED,105431.0,1130668.0,"Join How to Be a Better Human as we take a look within and beyond ourselves.How to Be a Better Human isn’t your average self improvement podcast. Each week join comedian Chris Duffy in conversation with guests and past speakers as they uncover sharp insights and give clear takeaways on how YOU can be a better human.From your work to your home and your head to your heart, How to Be a Better Human looks in unexpected places for new ways to improve and show up for one another. Inspired by the popular series of the same name on TED’s Ideas blog, How to Be a Better Human will help you become a better person from the comfort of your own headphones.Follow Chris on Instagram at @chrisiduffy Hosted on Acast. See acast.com/privacy for more information.",200.0
https://castbox.fm/channel/Creepypodden-i-P3-id1211264,Creepypodden i P3,Sveriges Radio,105275.0,2850713.0,"Sveriges kusligaste podd, där du hör nätets och lyssnarnas bästa skräckhistorier och vandringssägner Lyssna på alla avsnitt i Sveriges Radio Play.Ansvarig utgivare: Caroline Kernen",297.0
https://castbox.fm/channel/The-Guilty-Feminist-id5572101,The Guilty Feminist,Deborah Frances-White,105114.0,3818936.0,"Ever felt like you should be better at feminism? Join comedian Deborah Frances-White and her guests for this comedy podcast, recorded in front of a live audience. Each week they discuss our noble goals as 21st century feminists and the hypocrisies and insecurities that undermine them. Deborah Frances-White is the 2016 Writers' Guild Award Winner for Best Radio Comedy for her hit BBC Radio 4 series Deborah Frances-White Rolls the Dice. She is an Edinburgh Fringe regular, a screenwriter and is in huge demand for her corporate seminars. You can also get an ad-free version of the podcast via Apple Podcasts or Acast+ https://plus.acast.com/s/guiltyfeminist. Hosted on Acast. See acast.com/privacy for more information.",635.0
https://castbox.fm/channel/The-Black-Tapes-id1365813,The Black Tapes,Pacific Northwest Stories,104985.0,1279216.0,"The Black Tapes is a weekly podcast from the creators of Pacific Northwest Stories, and is hosted by Alex Reagan. The Black Tapes Podcast is a serialized docudrama about one journalist's search for truth, her subject's mysterious past, and the literal and figurative ghosts that haunt them both. Do you believe?",51.0
https://castbox.fm/channel/Feel-Better%2C-Live-More-with-Dr-Rangan-Chatterjee-id6260936,"Feel Better, Live More with Dr Rangan Chatterjee",Dr Rangan Chatterjee: GP & Author,104502.0,3829208.0,"“Health has become overcomplicated. I aim to simplify it” In this podcast, we hear stories from leading health experts and exciting personalities who offer easy health life-hacks, expert advice and debunk common health myths giving you the tools to revolutionise how you eat, sleep, move and relax. Hosted by Dr Chatterjee - one of the most influential GPs in the country with nearly 20 years experience, star of BBC 1’s Doctor In the House, and author of 5 internationally best-selling books, including ‘The 4 Pillar Plan’ – Feel Better, Live More aims to inspire, empower and transform the way we feel. When we are healthier we are happier because when we feel better we live more.Support the podcast and enjoy Ad-Free episodes. Try FREE for 7 days on Apple Podcasts https://apple.co/feelbetterlivemore. For other podcast platforms go to https://fblm.supercast.com.https://www.drchatterjee.com/podcasthttps://www.instagram.com/drchatterjeehttps://www.twitter.com/drchatterjeeukhttps://www.facebook.com/DrChatterjee",531.0
https://castbox.fm/channel/What-in-the-World-id5511367,What in the World,BBC World Service,104369.0,1196399.0,"Helping you make sense of what’s happening in your world. Big stories, small stories and everything in between. Understand more, feel better. Five days a week, Monday to Friday.",399.0
